method,dataset,metric,value
NN-NPZ,baseline,Computational Time (s),1.1021316051483154
NN-NPZ,baseline,Computational Time (s),1.1751458644866943
NN-NPZ,baseline,Computational Time (s),1.2375621795654297
NN-NPZ,baseline,Computational Time (s),1.2558364868164062
NN-NPZ,baseline,Computational Time (s),1.2064549922943115
NN-NPZ,baseline,Computational Time (s),1.0208911895751953
NN-NPZ,baseline,Computational Time (s),1.2625722885131836
NN-NPZ,baseline,Computational Time (s),1.1036548614501953
NN-NPZ,baseline,Computational Time (s),1.264178991317749
NN-NPZ,baseline,Computational Time (s),1.161768913269043
NN-NPZ,baseline,Computational Time (s),1.236499547958374
NN-NPZ,baseline,Computational Time (s),1.116337776184082
NN-NPZ,baseline,Computational Time (s),1.4474194049835205
NN-NPZ,baseline,Computational Time (s),1.1453936100006104
NN-NPZ,baseline,Computational Time (s),1.144862174987793
NN-NPZ,baseline,Computational Time (s),1.1099343299865723
NN-NPZ,baseline,Computational Time (s),1.4199414253234863
NN-NPZ,baseline,Computational Time (s),1.077176809310913
NN-NPZ,baseline,Computational Time (s),1.4598965644836426
NN-NPZ,baseline,Computational Time (s),1.1275286674499512
NN-NPZ,baseline,Computational Time (s),0.986668586730957
NN-NPZ,baseline,Computational Time (s),1.3163566589355469
NN-NPZ,baseline,Computational Time (s),1.1615023612976074
NN-NPZ,baseline,Computational Time (s),1.179835319519043
NN-NPZ,baseline,Computational Time (s),1.6760194301605225
NN-NPZ,baseline,Computational Time (s),1.3956081867218018
NN-NPZ,baseline,Computational Time (s),1.316742181777954
NN-NPZ,baseline,Computational Time (s),1.2929325103759766
NN-NPZ,baseline,Computational Time (s),1.2637059688568115
NN-NPZ,baseline,Computational Time (s),1.1380937099456787
NN-NPZ,baseline,Computational Time (s),1.7476484775543213
NN-NPZ,baseline,Computational Time (s),1.1422812938690186
NN-NPZ,baseline,Computational Time (s),1.1066434383392334
NN-NPZ,baseline,Computational Time (s),1.1686899662017822
NN-NPZ,baseline,Computational Time (s),1.1852526664733887
NN-NPZ,baseline,Computational Time (s),1.4503016471862793
NN-NPZ,baseline,Computational Time (s),1.1080443859100342
NN-NPZ,baseline,Computational Time (s),1.1111836433410645
NN-NPZ,baseline,Computational Time (s),1.0446515083312988
NN-NPZ,baseline,Computational Time (s),1.1342580318450928
NN-NPZ,baseline,Computational Time (s),1.4498443603515625
NN-NPZ,baseline,Computational Time (s),1.1185481548309326
NN-NPZ,baseline,Computational Time (s),1.438577651977539
NN-NPZ,baseline,Computational Time (s),1.5031003952026367
NN-NPZ,baseline,Computational Time (s),1.3528895378112793
NN-NPZ,baseline,Computational Time (s),1.0066850185394287
NN-NPZ,baseline,Computational Time (s),1.0784416198730469
NN-NPZ,baseline,Computational Time (s),1.0805554389953613
NN-NPZ,baseline,Computational Time (s),1.2124834060668945
NN-NPZ,baseline,Computational Time (s),1.081122875213623
NN-NPZ,baseline,Computational Time (s),1.1330759525299072
NN-NPZ,baseline,Computational Time (s),1.2238850593566895
NN-NPZ,baseline,Computational Time (s),0.9793426990509033
NN-NPZ,baseline,Computational Time (s),1.184920072555542
NN-NPZ,baseline,Computational Time (s),1.2546412944793701
NN-NPZ,baseline,Computational Time (s),1.5661725997924805
NN-NPZ,baseline,Computational Time (s),1.3266496658325195
NN-NPZ,baseline,Computational Time (s),1.0297329425811768
NN-NPZ,baseline,Computational Time (s),1.311464786529541
NN-NPZ,baseline,Computational Time (s),0.982954740524292
NN-NPZ,baseline,Computational Time (s),1.0961692333221436
NN-NPZ,baseline,Computational Time (s),1.118757963180542
NN-NPZ,baseline,Computational Time (s),1.202498435974121
NN-NPZ,baseline,Computational Time (s),1.0410656929016113
NN-NPZ,baseline,Computational Time (s),1.5386741161346436
NN-NPZ,baseline,Computational Time (s),1.0560851097106934
NN-NPZ,baseline,Computational Time (s),1.4029722213745117
NN-NPZ,baseline,Computational Time (s),1.1416394710540771
NN-NPZ,baseline,Computational Time (s),1.2115356922149658
NN-NPZ,baseline,Computational Time (s),1.1504731178283691
NN-NPZ,baseline,Computational Time (s),1.1186268329620361
NN-NPZ,baseline,Computational Time (s),1.1076300144195557
NN-NPZ,baseline,Computational Time (s),1.1818947792053223
NN-NPZ,baseline,Computational Time (s),1.3075671195983887
NN-NPZ,baseline,Computational Time (s),1.1965999603271484
NN-NPZ,baseline,Computational Time (s),1.269266128540039
NN-NPZ,baseline,Computational Time (s),1.0504729747772217
NN-NPZ,baseline,Computational Time (s),1.3180890083312988
NN-NPZ,baseline,Computational Time (s),1.4712841510772705
NN-NPZ,baseline,Computational Time (s),1.0829119682312012
NN-NPZ,baseline,Computational Time (s),1.1104776859283447
NN-NPZ,baseline,Computational Time (s),1.139423131942749
NN-NPZ,baseline,Computational Time (s),1.2050280570983887
NN-NPZ,baseline,Computational Time (s),1.263448715209961
NN-NPZ,baseline,Computational Time (s),1.2397832870483398
NN-NPZ,baseline,Computational Time (s),1.0138719081878662
NN-NPZ,baseline,Computational Time (s),1.0451135635375977
NN-NPZ,baseline,Computational Time (s),1.0680656433105469
NN-NPZ,baseline,Computational Time (s),1.07668137550354
NN-NPZ,baseline,Computational Time (s),1.421299934387207
NN-NPZ,baseline,Computational Time (s),1.1329801082611084
NN-NPZ,baseline,Computational Time (s),1.354189395904541
NN-NPZ,baseline,Computational Time (s),1.2689709663391113
NN-NPZ,baseline,Computational Time (s),1.2074964046478271
NN-NPZ,baseline,Computational Time (s),1.0699808597564697
NN-NPZ,baseline,Computational Time (s),1.054901361465454
NN-NPZ,baseline,Computational Time (s),1.1540677547454834
NN-NPZ,baseline,Computational Time (s),1.105179786682129
NN-NPZ,baseline,Computational Time (s),1.3231215476989746
NN-NPZ,baseline,Computational Time (s),1.2252113819122314
NN-NPZ,baseline,Computational Time (s),1.2188189029693604
NN-NPZ,baseline,Computational Time (s),1.3578062057495117
NN-NPZ,baseline,Computational Time (s),1.046238660812378
NN-NPZ,baseline,Computational Time (s),1.2003874778747559
NN-NPZ,baseline,Computational Time (s),1.355959177017212
NN-NPZ,baseline,Computational Time (s),1.1741538047790527
NN-NPZ,baseline,Computational Time (s),1.1514461040496826
NN-NPZ,baseline,Computational Time (s),1.1179728507995605
NN-NPZ,baseline,Computational Time (s),1.4132554531097412
NN-NPZ,baseline,Computational Time (s),1.072164535522461
NN-NPZ,baseline,Computational Time (s),1.299426794052124
NN-NPZ,baseline,Computational Time (s),1.3601250648498535
NN-NPZ,baseline,Computational Time (s),1.087686538696289
NN-NPZ,baseline,Computational Time (s),1.4082164764404297
NN-NPZ,baseline,Computational Time (s),1.2844722270965576
NN-NPZ,baseline,Computational Time (s),1.2659428119659424
NN-NPZ,baseline,Computational Time (s),1.2874903678894043
NN-NPZ,baseline,Computational Time (s),1.2674481868743896
NN-NPZ,baseline,Computational Time (s),1.1879916191101074
NN-NPZ,baseline,Computational Time (s),1.240389347076416
NN-NPZ,baseline,Computational Time (s),1.177846908569336
NN-NPZ,baseline,Computational Time (s),1.1457693576812744
NN-NPZ,baseline,Computational Time (s),1.4065806865692139
NN-NPZ,baseline,Computational Time (s),1.2966625690460205
NN-NPZ,baseline,Computational Time (s),1.334660291671753
NN-NPZ,baseline,Computational Time (s),1.4823052883148193
NN-NPZ,baseline,Computational Time (s),1.1908676624298096
NN-NPZ,baseline,Computational Time (s),1.4053096771240234
NN-NPZ,baseline,Computational Time (s),1.1549358367919922
NN-NPZ,baseline,Computational Time (s),1.2106952667236328
NN-NPZ,baseline,Computational Time (s),1.8396365642547607
NN-NPZ,baseline,Computational Time (s),1.1485517024993896
NN-NPZ,baseline,Computational Time (s),1.07102632522583
NN-NPZ,baseline,Computational Time (s),1.3954927921295166
NN-NPZ,baseline,Computational Time (s),1.0835380554199219
NN-NPZ,baseline,Computational Time (s),1.335277795791626
NN-NPZ,baseline,Computational Time (s),1.1501867771148682
NN-NPZ,baseline,Computational Time (s),1.288147211074829
NN-NPZ,baseline,Computational Time (s),1.104569435119629
NN-NPZ,baseline,Computational Time (s),1.439375400543213
NN-NPZ,baseline,Computational Time (s),1.6024057865142822
NN-NPZ,baseline,Computational Time (s),1.3265323638916016
NN-NPZ,baseline,Computational Time (s),1.140272855758667
NN-NPZ,baseline,Computational Time (s),1.0878081321716309
NN-NPZ,baseline,Computational Time (s),1.2081663608551025
NN-NPZ,baseline,Computational Time (s),1.2626595497131348
NN-NPZ,baseline,Computational Time (s),1.0523765087127686
NN-NPZ,baseline,Computational Time (s),1.2004473209381104
NN-NPZ,baseline,Computational Time (s),1.1137659549713135
NN-NPZ,baseline,Computational Time (s),1.1704628467559814
NN-NPZ,baseline,Computational Time (s),1.254619836807251
NN-NPZ,baseline,Computational Time (s),1.2628121376037598
NN-NPZ,baseline,Computational Time (s),1.3945848941802979
NN-NPZ,baseline,Computational Time (s),1.4601337909698486
NN-NPZ,baseline,Computational Time (s),1.5750617980957031
NN-NPZ,baseline,Computational Time (s),1.2213809490203857
NN-NPZ,baseline,Computational Time (s),1.2433879375457764
NN-NPZ,baseline,Computational Time (s),1.1846885681152344
NN-NPZ,baseline,Computational Time (s),1.588186264038086
NN-NPZ,baseline,Computational Time (s),1.1699755191802979
NN-NPZ,baseline,Computational Time (s),1.286757230758667
NN-NPZ,baseline,Computational Time (s),1.2151672840118408
NN-NPZ,baseline,Computational Time (s),1.192108154296875
NN-NPZ,baseline,Computational Time (s),1.1046299934387207
NN-NPZ,baseline,Computational Time (s),1.0791149139404297
NN-NPZ,baseline,Computational Time (s),1.2160346508026123
NN-NPZ,baseline,Computational Time (s),1.0689587593078613
NN-NPZ,baseline,Computational Time (s),0.959223747253418
NN-NPZ,baseline,Computational Time (s),1.197998285293579
NN-NPZ,baseline,Computational Time (s),1.1759564876556396
NN-NPZ,baseline,Computational Time (s),1.0406413078308105
NN-NPZ,baseline,Computational Time (s),1.0105538368225098
NN-NPZ,baseline,Computational Time (s),1.0657305717468262
NN-NPZ,baseline,Computational Time (s),1.1209988594055176
NN-NPZ,baseline,Computational Time (s),1.3777093887329102
NN-NPZ,baseline,Computational Time (s),1.151700496673584
NN-NPZ,baseline,Computational Time (s),1.5348939895629883
NN-NPZ,baseline,Computational Time (s),1.6363766193389893
NN-NPZ,baseline,Computational Time (s),1.3036937713623047
NN-NPZ,baseline,Computational Time (s),1.1741406917572021
NN-NPZ,baseline,Computational Time (s),1.211441993713379
NN-NPZ,baseline,Computational Time (s),1.384322166442871
NN-NPZ,baseline,Computational Time (s),1.4189271926879883
NN-NPZ,baseline,Computational Time (s),1.26560640335083
NN-NPZ,baseline,Computational Time (s),1.0477359294891357
NN-NPZ,baseline,Computational Time (s),1.0133578777313232
NN-NPZ,baseline,Computational Time (s),1.0603806972503662
NN-NPZ,baseline,Computational Time (s),1.0343601703643799
NN-NPZ,baseline,Computational Time (s),1.4559714794158936
NN-NPZ,baseline,Computational Time (s),1.4768242835998535
NN-NPZ,baseline,Computational Time (s),1.0488455295562744
NN-NPZ,baseline,Computational Time (s),1.0246803760528564
NN-NPZ,baseline,Computational Time (s),0.9869904518127441
NN-NPZ,baseline,Computational Time (s),1.1378214359283447
NN-NPZ,baseline,Computational Time (s),1.1134727001190186
NN-NPZ,baseline,Computational Time (s),1.114835500717163
NN-NPZ,baseline,Computational Time (s),1.051217794418335
NN-NPZ,baseline,Computational Time (s),1.1121678352355957
NN-NPZ,baseline,Computational Time (s),1.1051335334777832
NN-NPZ,baseline,Computational Time (s),0.9971621036529541
NN-NPZ,baseline,Computational Time (s),1.1194138526916504
NN-NPZ,baseline,Computational Time (s),1.0763216018676758
NN-NPZ,baseline,Computational Time (s),1.1891307830810547
NN-NPZ,baseline,Computational Time (s),1.0893890857696533
NN-NPZ,baseline,Computational Time (s),1.1305270195007324
NN-NPZ,baseline,Computational Time (s),0.9634308815002441
NN-NPZ,baseline,Computational Time (s),1.2621567249298096
NN-NPZ,baseline,Computational Time (s),1.0665559768676758
NN-NPZ,baseline,Computational Time (s),1.0030813217163086
NN-NPZ,baseline,Computational Time (s),1.2312595844268799
NN-NPZ,baseline,Computational Time (s),1.2377614974975586
NN-NPZ,baseline,Computational Time (s),1.361063003540039
NN-NPZ,baseline,Computational Time (s),1.0520930290222168
NN-NPZ,baseline,Computational Time (s),1.3358361721038818
NN-NPZ,baseline,Computational Time (s),1.6263270378112793
NN-NPZ,baseline,Computational Time (s),1.1333937644958496
NN-NPZ,baseline,Computational Time (s),1.0321276187896729
NN-NPZ,baseline,Computational Time (s),1.4282386302947998
NN-NPZ,baseline,Computational Time (s),1.1442515850067139
NN-NPZ,baseline,Computational Time (s),1.0271234512329102
NN-NPZ,baseline,Computational Time (s),1.167297601699829
NN-NPZ,baseline,Computational Time (s),1.050051212310791
NN-NPZ,baseline,Computational Time (s),1.0517165660858154
NN-NPZ,baseline,Computational Time (s),1.0289089679718018
NN-NPZ,baseline,Computational Time (s),1.036036729812622
NN-NPZ,baseline,Computational Time (s),1.1403954029083252
NN-NPZ,baseline,Computational Time (s),0.962984561920166
NN-NPZ,baseline,Computational Time (s),1.2356717586517334
NN-NPZ,baseline,Computational Time (s),1.293236494064331
NN-NPZ,baseline,Computational Time (s),1.0987460613250732
NN-NPZ,baseline,Computational Time (s),1.2470645904541016
NN-NPZ,baseline,Computational Time (s),1.0181231498718262
NN-NPZ,baseline,Computational Time (s),1.563781499862671
NN-NPZ,baseline,Computational Time (s),1.1173110008239746
NN-NPZ,baseline,Computational Time (s),1.081228494644165
NN-NPZ,baseline,Computational Time (s),1.2067129611968994
NN-NPZ,baseline,Computational Time (s),1.2894253730773926
NN-NPZ,baseline,Computational Time (s),1.05350661277771
NN-NPZ,baseline,Computational Time (s),1.3803467750549316
NN-NPZ,baseline,Computational Time (s),1.477795124053955
NN-NPZ,baseline,Computational Time (s),0.9920163154602051
NN-NPZ,baseline,Computational Time (s),1.0505263805389404
NN-NPZ,baseline,Computational Time (s),1.2936933040618896
NN-NPZ,baseline,Computational Time (s),1.5038518905639648
NN-NPZ,baseline,Computational Time (s),1.0845410823822021
NN-NPZ,baseline,Computational Time (s),1.2378721237182617
NN-NPZ,baseline,Computational Time (s),1.288421630859375
NN-NPZ,baseline,Computational Time (s),1.1829910278320312
NN-NPZ,baseline,Computational Time (s),1.3442296981811523
NN-NPZ,baseline,Computational Time (s),1.588653564453125
NN-NPZ,baseline,Computational Time (s),1.4918451309204102
NN-NPZ,baseline,Computational Time (s),1.0799648761749268
NN-NPZ,baseline,Computational Time (s),1.0762107372283936
NN-NPZ,baseline,Computational Time (s),1.1153748035430908
NN-NPZ,baseline,Computational Time (s),1.178361415863037
NN-NPZ,baseline,Computational Time (s),1.1681418418884277
NN-NPZ,baseline,Computational Time (s),1.553856372833252
NN-NPZ,baseline,Computational Time (s),1.121109962463379
NN-NPZ,baseline,Computational Time (s),1.0578033924102783
NN-NPZ,baseline,Computational Time (s),1.3214521408081055
NN-NPZ,baseline,Computational Time (s),1.1205172538757324
NN-NPZ,baseline,Computational Time (s),1.273003339767456
NN-NPZ,baseline,Computational Time (s),1.0995807647705078
NN-NPZ,baseline,Computational Time (s),1.0944559574127197
NN-NPZ,baseline,Computational Time (s),1.261023759841919
NN-NPZ,baseline,Computational Time (s),1.1508820056915283
NN-NPZ,baseline,Computational Time (s),1.2956950664520264
NN-NPZ,baseline,Computational Time (s),1.2778959274291992
NN-NPZ,baseline,Computational Time (s),1.3734748363494873
NN-NPZ,baseline,Computational Time (s),1.0473816394805908
NN-NPZ,baseline,Computational Time (s),1.4062330722808838
NN-NPZ,baseline,Computational Time (s),1.2690954208374023
NN-NPZ,baseline,Computational Time (s),1.0072073936462402
NN-NPZ,baseline,Computational Time (s),1.156095027923584
NN-NPZ,baseline,Computational Time (s),1.1331167221069336
NN-NPZ,baseline,Computational Time (s),1.022972822189331
NN-NPZ,baseline,Computational Time (s),1.3143258094787598
NN-NPZ,baseline,Computational Time (s),1.1574852466583252
NN-NPZ,baseline,Computational Time (s),1.5518889427185059
NN-NPZ,baseline,Computational Time (s),1.302380084991455
NN-NPZ,baseline,Computational Time (s),1.2526516914367676
NN-NPZ,baseline,Computational Time (s),1.1733524799346924
NN-NPZ,baseline,Computational Time (s),1.033463478088379
NN-NPZ,baseline,Computational Time (s),1.2479057312011719
NN-NPZ,baseline,Computational Time (s),1.2469468116760254
NN-NPZ,baseline,Computational Time (s),1.4795722961425781
NN-NPZ,baseline,Computational Time (s),1.2068445682525635
NN-NPZ,baseline,Computational Time (s),1.18861985206604
NN-NPZ,baseline,Computational Time (s),1.3681035041809082
NN-NPZ,baseline,Computational Time (s),1.1518666744232178
NN-NPZ,baseline,Computational Time (s),1.1808617115020752
NN-NPZ,baseline,Computational Time (s),1.2091484069824219
NN-NPZ,baseline,Computational Time (s),1.43646240234375
NN-NPZ,baseline,Computational Time (s),1.069573163986206
